Homology group node id,class,Genome 1,Genome 2,Genome 3,Genome 4
233998,accessory,1,1,1,0
234003,accessory,1,0,0,1
234005,accessory,1,0,0,1
234016,accessory,0,1,0,1
234019,accessory,0,2,2,2
234020,accessory,2,0,0,2
234022,accessory,0,1,1,1
234023,accessory,1,1,1,0
234026,accessory,1,0,1,0
234041,accessory,1,1,0,1
234042,accessory,5,10,0,0
234044,accessory,1,1,0,1
234048,accessory,1,1,0,0
234060,accessory,1,1,0,3
234061,accessory,1,1,1,0
234062,accessory,1,1,1,0
234063,accessory,1,0,1,0
234071,accessory,0,1,1,1
234072,accessory,0,1,0,1
234073,accessory,1,1,1,0
234074,accessory,0,1,1,0
234076,accessory,1,0,1,0
234078,accessory,0,1,1,1
234089,accessory,0,1,1,1
234090,accessory,0,1,1,1
234091,accessory,1,0,1,0
234101,accessory,1,1,0,1
234102,accessory,0,0,1,1
234105,accessory,1,1,0,1
234108,accessory,1,2,0,2
234112,accessory,0,1,0,1
234118,accessory,1,0,1,0
234123,accessory,1,0,1,0
234124,accessory,1,1,1,0
234127,accessory,2,1,1,0
234129,accessory,1,1,0,0
234133,accessory,1,1,0,0
234140,accessory,1,1,1,0
234153,accessory,1,0,0,1
234155,accessory,1,0,0,1
234156,accessory,0,1,1,0
234157,accessory,1,0,0,1
234162,accessory,1,0,1,0
234169,accessory,0,2,2,0
234171,accessory,1,0,0,2
234176,accessory,1,1,1,0
234177,accessory,1,1,1,0
234178,accessory,1,1,1,0
234179,accessory,1,0,0,1
234180,accessory,1,0,1,0
234181,accessory,1,0,1,0
234190,accessory,1,1,1,0
234195,accessory,1,1,1,0
234198,accessory,0,1,2,1
234199,accessory,1,1,1,0
234202,accessory,1,0,1,1
234203,accessory,0,1,0,1
234222,accessory,1,1,0,1
234223,accessory,1,1,0,1
234225,accessory,1,2,0,0
234229,accessory,0,3,0,2
234230,accessory,0,3,0,1
234231,accessory,1,0,0,1
234233,accessory,1,1,0,0
234234,accessory,1,0,1,0
234238,accessory,1,1,0,1
234242,accessory,3,0,0,2
234243,accessory,1,0,0,1
234244,accessory,0,1,0,1
234248,accessory,1,0,0,1
234253,accessory,1,1,1,0
234282,accessory,1,1,0,0
234283,accessory,1,1,1,0
234285,accessory,1,1,1,0
234287,accessory,1,1,0,1
234292,accessory,0,0,1,1
234299,accessory,1,1,0,1
234300,accessory,1,1,0,1
234301,accessory,1,1,0,1
234302,accessory,1,1,0,1
234303,accessory,1,1,0,1
234304,accessory,0,1,0,1
234305,accessory,0,1,0,1
234313,accessory,1,1,0,1
234325,accessory,0,0,1,1
234329,accessory,1,1,1,0
234336,accessory,1,0,1,1
234344,accessory,1,1,0,1
234345,accessory,1,1,0,0
234346,accessory,0,0,1,1
234347,accessory,0,0,1,1
234348,accessory,1,1,0,0
234361,accessory,1,1,1,0
234362,accessory,1,0,0,1
234365,accessory,2,0,1,0
234367,accessory,1,1,0,1
234368,accessory,0,1,1,1
234369,accessory,1,1,0,0
234376,accessory,1,1,1,0
234378,accessory,1,1,1,0
234381,accessory,0,2,1,1
234383,accessory,2,1,0,0
234396,accessory,1,1,0,0
234399,accessory,1,1,1,0
234400,accessory,1,1,0,0
234401,accessory,1,0,1,0
234402,accessory,0,1,1,0
234403,accessory,1,0,1,0
234404,accessory,1,1,0,0
234406,accessory,1,1,0,1
234407,accessory,0,1,1,1
234410,accessory,1,1,0,0
234414,accessory,1,0,1,1
234415,accessory,0,1,0,1
234416,accessory,0,1,0,1
234417,accessory,1,0,1,0
234424,accessory,1,1,0,1
234437,accessory,1,0,1,0
234440,accessory,1,0,1,0
234446,accessory,1,1,0,0
234448,accessory,2,0,0,1
234454,accessory,1,1,1,0
234458,accessory,1,1,1,0
234459,accessory,1,0,1,0
234460,accessory,1,0,1,0
234466,accessory,0,1,0,1
234473,accessory,1,0,1,0
234474,accessory,1,0,1,0
234475,accessory,1,0,0,1
234482,accessory,1,0,1,0
234483,accessory,1,1,1,0
234484,accessory,0,1,1,1
234493,accessory,2,0,5,0
234494,accessory,4,0,2,1
234495,accessory,1,0,2,1
234515,accessory,1,1,1,0
234519,accessory,1,0,1,0
234526,accessory,1,1,0,1
234535,accessory,0,2,2,2
234537,accessory,1,1,1,0
234539,accessory,1,0,0,1
234554,accessory,1,0,1,1
234555,accessory,1,1,0,1
234559,accessory,1,1,0,1
234560,accessory,1,1,0,0
234562,accessory,1,0,0,1
234568,accessory,3,1,0,0
234571,accessory,1,1,0,1
234572,accessory,1,0,0,1
234573,accessory,0,1,1,0
234591,accessory,0,1,1,1
234593,accessory,1,1,1,0
234594,accessory,1,1,0,1
234649,accessory,1,0,1,1
234651,accessory,1,1,0,1
234655,accessory,1,1,0,1
234665,accessory,1,1,1,0
234666,accessory,1,1,1,0
234667,accessory,1,1,1,0
234668,accessory,1,0,1,0
234669,accessory,1,0,1,0
234673,accessory,1,0,1,0
234676,accessory,0,2,1,1
234679,accessory,1,1,0,0
234703,accessory,1,1,0,0
234705,accessory,1,0,1,3
234706,accessory,1,0,1,1
234707,accessory,1,0,1,0
234713,accessory,0,1,2,1
234716,accessory,1,1,0,0
234722,accessory,1,0,1,0
234723,accessory,0,0,1,1
234724,accessory,0,1,0,1
234729,accessory,1,0,1,1
234732,accessory,1,0,1,1
234738,accessory,1,0,0,1
234747,accessory,0,1,1,0
234749,accessory,1,0,1,0
234750,accessory,0,1,0,1
234753,accessory,1,0,1,0
234768,accessory,1,1,1,0
234770,accessory,1,1,1,0
234771,accessory,1,1,1,0
234772,accessory,1,1,1,0
234773,accessory,1,1,1,0
234774,accessory,1,1,0,0
234784,accessory,1,1,1,0
234785,accessory,0,1,0,1
234802,accessory,1,0,1,0
234803,accessory,0,1,0,1
234806,accessory,1,0,1,0
234810,accessory,1,1,0,1
234842,accessory,1,1,1,0
234844,accessory,2,0,0,1
234865,accessory,1,1,0,1
234867,accessory,1,1,1,0
234872,accessory,1,1,1,0
234874,accessory,1,0,1,0
234876,accessory,1,1,1,0
234898,accessory,1,0,1,0
234899,accessory,0,1,0,1
234902,accessory,1,0,1,0
234906,accessory,1,1,1,0
234909,accessory,1,0,0,1
234920,accessory,0,1,1,1
234921,accessory,0,1,0,1
234925,accessory,1,1,0,1
234937,accessory,1,0,1,1
234942,accessory,1,0,1,0
234943,accessory,0,0,1,1
234944,accessory,1,1,0,0
234975,accessory,0,1,1,1
234976,accessory,3,1,1,0
234977,accessory,1,1,1,0
234978,accessory,0,1,0,1
234980,accessory,0,1,1,0
234981,accessory,1,0,1,0
234988,accessory,1,0,1,1
234989,accessory,1,1,1,0
235008,accessory,0,1,0,1
235012,accessory,1,0,1,0
235027,accessory,1,0,1,1
235035,accessory,0,1,1,1
235036,accessory,1,1,0,0
235058,accessory,1,1,0,1
235059,accessory,1,1,2,0
235062,accessory,1,1,0,1
235089,accessory,1,0,1,1
235101,accessory,1,0,1,1
235102,accessory,0,1,1,1
235106,accessory,1,1,1,0
235110,accessory,0,1,2,1
235112,accessory,1,1,0,1
235137,accessory,1,0,0,1
235164,accessory,4,0,1,4
235169,accessory,1,0,0,1
235174,accessory,1,0,0,1
235180,accessory,1,0,1,0
235192,accessory,1,1,0,1
235202,accessory,1,0,1,1
235212,accessory,0,0,3,3
235216,accessory,0,1,1,1
235219,accessory,1,1,1,0
235223,accessory,2,1,0,0
235224,accessory,1,1,0,0
235225,accessory,1,1,0,0
235230,accessory,1,0,1,1
235245,accessory,1,1,0,1
235246,accessory,0,0,1,1
235248,accessory,0,1,1,1
235255,accessory,0,1,0,1
235258,accessory,2,0,1,1
235260,accessory,3,1,0,1
235265,accessory,1,0,0,1
235266,accessory,0,1,0,1
235268,accessory,1,1,1,0
235270,accessory,1,1,1,0
235271,accessory,2,1,0,0
235274,accessory,1,0,1,0
235280,accessory,1,1,0,1
235287,accessory,1,1,0,1
235289,accessory,1,0,1,0
235296,accessory,1,0,1,1
235297,accessory,1,0,0,1
235299,accessory,0,0,1,1
235304,accessory,1,1,1,0
235306,accessory,1,0,1,1
235307,accessory,1,0,1,1
235308,accessory,1,0,1,0
235309,accessory,1,0,1,0
235313,accessory,1,1,0,1
235314,accessory,1,1,0,1
235322,accessory,2,0,0,1
235323,accessory,1,1,1,0
235329,accessory,1,1,0,0
235330,accessory,1,1,0,1
235333,accessory,1,1,0,1
235334,accessory,1,0,1,0
235336,accessory,1,0,0,1
235353,accessory,1,1,0,1
235358,accessory,1,0,1,0
235359,accessory,1,0,1,1
235387,accessory,0,1,1,1
235393,accessory,1,0,1,1
235394,accessory,1,1,0,1
235395,accessory,0,1,0,1
235400,accessory,1,1,0,0
235404,accessory,1,1,1,0
235429,accessory,0,0,1,1
235430,accessory,0,0,1,1
235435,accessory,1,1,0,1
235438,accessory,1,1,1,0
235447,accessory,1,1,1,0
235448,accessory,2,1,1,0
235457,accessory,0,1,1,1
235458,accessory,1,1,0,1
235460,accessory,1,0,1,1
235485,accessory,1,1,0,1
235486,accessory,1,2,0,1
235487,accessory,1,2,0,1
235488,accessory,1,1,0,1
235489,accessory,1,1,0,0
235490,accessory,1,1,0,0
235491,accessory,1,2,0,1
235509,accessory,0,1,1,0
235510,accessory,1,1,0,1
235530,accessory,1,1,1,0
235531,accessory,1,0,1,1
235547,accessory,1,1,0,0
235555,accessory,1,1,1,0
235556,accessory,0,1,1,1
235557,accessory,1,1,0,0
235565,accessory,1,1,1,0
235567,accessory,1,1,0,0
235569,accessory,1,1,0,0
235575,accessory,2,2,0,2
235577,accessory,1,1,0,1
235581,accessory,2,1,0,0
235582,accessory,1,1,1,0
235583,accessory,1,0,1,0
235590,accessory,1,1,1,0
235600,accessory,0,1,0,1
235606,accessory,1,2,0,0
235608,accessory,3,0,0,2
235609,accessory,2,0,1,0
235610,accessory,1,1,0,0
235619,accessory,0,1,1,0
235630,accessory,1,0,1,1
235633,accessory,0,2,1,1
235634,accessory,1,0,1,0
235635,accessory,0,1,0,1
235642,accessory,1,1,0,0
235643,accessory,1,1,0,0
235652,accessory,1,1,0,0
235668,accessory,1,1,1,0
235685,accessory,0,1,1,1
235689,accessory,1,0,1,1
235695,accessory,1,1,0,1
235698,accessory,1,1,0,1
235699,accessory,1,1,0,1
235705,accessory,1,1,0,1
235712,accessory,1,0,0,1
235741,accessory,1,0,1,0
235742,accessory,1,0,1,0
235743,accessory,1,0,1,0
235748,accessory,0,1,0,1
235756,accessory,1,1,1,0
235764,accessory,1,1,0,0
235766,accessory,1,1,0,1
235767,accessory,1,0,1,0
235775,accessory,2,0,1,0
235778,accessory,1,1,0,1
235783,accessory,0,2,1,2
235784,accessory,2,0,0,1
235785,accessory,1,0,0,2
235791,accessory,1,1,0,1
235793,accessory,0,0,1,1
235806,accessory,1,0,1,1
235819,accessory,1,1,1,0
235820,accessory,0,1,0,1
235824,accessory,1,0,1,0
235836,accessory,1,1,0,1
235845,accessory,2,1,0,1
235846,accessory,0,1,1,1
235847,accessory,0,1,1,1
235858,accessory,1,0,1,1
235859,accessory,1,1,0,1
235860,accessory,1,1,0,1
235870,accessory,1,1,0,0
235872,accessory,0,1,1,1
235873,accessory,0,1,1,1
235874,accessory,0,1,0,1
235880,accessory,1,1,0,1
235913,accessory,1,0,1,1
235914,accessory,1,1,0,1
235927,accessory,2,0,1,1
235929,accessory,1,2,0,1
235930,accessory,0,1,0,1
235944,accessory,1,1,0,0
235948,accessory,1,0,1,0
235953,accessory,1,1,1,0
235964,accessory,1,0,0,1
235967,accessory,1,1,0,1
235969,accessory,1,0,0,1
235975,accessory,1,1,0,0
235976,accessory,0,0,1,1
235977,accessory,1,1,0,0
235987,accessory,1,1,1,0
235993,accessory,1,0,1,0
235994,accessory,1,0,0,1
235997,accessory,1,1,0,1
236005,accessory,1,0,1,0
236015,accessory,1,1,0,1
236053,accessory,1,0,1,3
236067,accessory,1,2,0,0
236096,accessory,1,1,1,0
236102,accessory,0,1,1,1
236104,accessory,2,0,1,0
236105,accessory,2,4,0,3
236110,accessory,2,0,3,0
236113,accessory,0,1,0,1
236115,accessory,0,1,1,1
236126,accessory,1,0,1,0
236128,accessory,1,0,1,1
236140,accessory,1,1,0,1
236141,accessory,1,0,1,0
236142,accessory,1,0,0,1
236152,accessory,1,1,0,1
236154,accessory,1,2,0,0
236155,accessory,1,2,0,0
236156,accessory,1,1,0,0
236164,accessory,0,1,1,1
236166,accessory,0,1,1,1
236172,accessory,1,1,0,1
236174,accessory,1,1,0,1
236176,accessory,1,0,0,1
236183,accessory,0,1,1,1
236189,accessory,1,1,0,0
236191,accessory,1,1,0,1
236192,accessory,1,1,0,0
236193,accessory,1,1,0,0
236198,accessory,1,2,0,0
236199,accessory,0,1,0,1
236200,accessory,0,1,0,1
236210,accessory,1,1,0,0
236211,accessory,1,1,0,0
236220,accessory,1,1,1,0
236222,accessory,2,0,1,2
236223,accessory,1,1,0,0
236243,accessory,0,2,0,1
236279,accessory,1,1,0,1
236282,accessory,0,1,0,1
236290,accessory,1,1,0,1
236291,accessory,1,0,1,0
236298,accessory,1,0,1,1
236302,accessory,1,0,1,1
236303,accessory,0,1,1,0
236316,accessory,1,1,0,1
236334,accessory,1,0,1,1
236335,accessory,1,1,1,0
236336,accessory,0,1,1,0
236337,accessory,1,0,1,0
236342,accessory,1,0,1,0
236343,accessory,4,0,0,2
236359,accessory,1,1,0,1
236360,accessory,1,1,0,1
236364,accessory,0,2,2,2
236366,accessory,0,2,1,0
236368,accessory,1,1,0,0
236370,accessory,1,1,0,1
236378,accessory,1,1,0,1
236379,accessory,1,0,0,1
236387,accessory,1,1,0,1
236422,accessory,1,1,0,0
236426,accessory,1,1,1,0
236427,accessory,1,1,0,1
236437,accessory,1,0,1,1
236443,accessory,1,0,1,1
236451,accessory,1,0,0,1
236457,accessory,1,0,0,1
236459,accessory,1,1,0,1
236460,accessory,1,0,1,1
236465,accessory,1,0,0,1
236467,accessory,1,0,1,0
236492,accessory,1,1,0,1
236493,accessory,1,1,1,0
236494,accessory,1,1,1,0
236497,accessory,1,1,0,0
236507,accessory,1,1,0,1
236510,accessory,1,0,1,0
236511,accessory,1,0,1,0
236531,accessory,1,0,1,0
236532,accessory,1,1,1,0
236533,accessory,0,1,0,1
236549,accessory,1,0,1,1
236551,accessory,1,1,0,0
236578,accessory,2,0,1,1
236580,accessory,1,0,1,0
236587,accessory,1,1,1,0
236595,accessory,0,1,1,1
236598,accessory,1,1,0,0
236599,accessory,1,1,0,0
236600,accessory,1,0,0,1
236613,accessory,1,0,0,1
236614,accessory,1,1,0,1
236615,accessory,0,1,1,1
236621,accessory,1,0,1,1
236627,accessory,1,1,1,0
236637,accessory,1,1,0,1
236649,accessory,1,0,0,1
236652,accessory,1,0,1,1
236663,accessory,1,1,1,0
236677,accessory,1,1,0,1
236701,accessory,0,1,1,1
236704,accessory,2,0,1,0
236705,accessory,0,0,1,1
236708,accessory,1,0,0,1
236710,accessory,0,1,1,1
236719,accessory,1,1,0,0
236720,accessory,1,1,0,0
236724,accessory,1,0,0,2
236728,accessory,1,0,1,0
236729,accessory,0,1,0,1
236746,accessory,1,0,0,1
236750,accessory,1,1,0,0
236758,accessory,1,0,1,0
236763,accessory,1,0,1,0
236765,accessory,1,0,1,0
236766,accessory,1,0,1,0
236769,accessory,1,1,0,1
236772,accessory,1,1,0,1
236775,accessory,1,1,0,1
236776,accessory,1,0,0,4
236783,accessory,1,1,1,0
236784,accessory,1,1,1,0
236785,accessory,1,1,0,0
236786,accessory,0,0,1,1
236800,accessory,1,1,0,0
236801,accessory,1,1,0,0
236802,accessory,1,1,0,0
236804,accessory,3,0,1,0
236805,accessory,1,0,0,2
236806,accessory,1,1,0,1
236813,accessory,0,2,0,1
236814,accessory,1,0,1,0
236826,accessory,1,1,0,0
236832,accessory,1,1,0,1
236857,accessory,0,1,1,1
236858,accessory,1,1,0,0
236859,accessory,0,0,1,1
236870,accessory,0,1,1,1
236874,accessory,1,1,0,1
236878,accessory,1,0,1,0
236879,accessory,1,3,0,3
236880,accessory,1,1,0,1
236887,accessory,1,1,0,1
236889,accessory,1,1,1,0
236890,accessory,1,1,1,0
236893,accessory,1,0,1,1
236909,accessory,0,1,1,0
236910,accessory,0,1,0,1
236913,accessory,2,0,2,0
236915,accessory,2,0,1,0
236940,accessory,0,1,1,1
236944,accessory,1,0,0,1
236950,accessory,1,1,0,1
236956,accessory,1,0,1,0
236964,accessory,1,0,1,1
236965,accessory,0,1,0,1
236966,accessory,0,1,0,1
236975,accessory,0,1,1,1
236976,accessory,0,1,0,1
236990,accessory,1,0,1,0
236991,accessory,0,1,1,0
237011,accessory,1,0,0,1
237015,accessory,2,1,1,0
237028,accessory,1,1,1,0
237029,accessory,1,1,0,1
237030,accessory,1,1,0,1
237033,accessory,1,0,1,0
237040,accessory,1,0,2,0
237041,accessory,3,3,0,3
237042,accessory,1,1,0,1
237049,accessory,1,1,1,0
237051,accessory,1,0,1,0
237053,accessory,1,1,1,0
237064,accessory,0,0,1,1
237073,accessory,1,0,1,1
237076,accessory,0,1,1,1
237091,accessory,1,0,1,0
237094,accessory,2,0,1,0
237095,accessory,0,1,0,1
237096,accessory,1,0,1,0
237097,accessory,1,0,1,0
237098,accessory,0,1,0,1
237125,accessory,1,1,0,1
237126,accessory,0,1,1,1
237129,accessory,1,1,0,1
237130,accessory,1,0,1,0
237146,accessory,1,0,1,0
237156,accessory,1,1,1,0
237159,accessory,1,0,1,0
237188,accessory,0,1,1,1
237191,accessory,1,2,0,0
237192,accessory,0,1,0,1
237198,accessory,1,1,0,0
237215,accessory,1,0,0,1
237216,accessory,1,0,0,1
237220,accessory,1,1,0,1
237222,accessory,0,1,1,1
237223,accessory,1,1,0,0
237225,accessory,1,0,0,1
237240,accessory,1,1,0,0
237246,accessory,1,1,0,1
237248,accessory,1,1,1,0
237252,accessory,1,0,1,1
237256,accessory,0,1,1,1
237261,accessory,4,0,4,4
237272,accessory,2,1,0,0
237273,accessory,0,1,1,1
237274,accessory,1,1,1,0
237275,accessory,0,0,1,1
237296,accessory,1,0,1,1
237298,accessory,1,0,0,1
237299,accessory,0,0,1,1
237301,accessory,1,1,0,1
237305,accessory,1,0,0,1
237309,accessory,1,1,0,0
237314,accessory,1,0,1,1
237321,accessory,1,0,1,1
237334,accessory,1,1,1,0
237348,accessory,1,0,1,1
237349,accessory,1,0,1,0
237354,accessory,1,0,0,1
237356,accessory,1,1,1,0
237359,accessory,1,1,1,0
237365,accessory,1,0,1,1
237366,accessory,0,1,1,1
237367,accessory,0,1,1,0
237370,accessory,0,1,1,1
237371,accessory,1,1,0,0
237372,accessory,0,1,0,1
237373,accessory,1,1,0,0
237396,accessory,1,2,2,0
237399,accessory,1,1,1,0
237409,accessory,1,1,1,0
237410,accessory,1,1,1,0
237411,accessory,1,0,1,0
237419,accessory,1,1,0,1
237443,accessory,1,0,1,1
237447,accessory,1,0,1,0
237448,accessory,0,1,0,1
237457,accessory,1,1,0,0
237474,accessory,2,0,0,4
237480,accessory,1,0,1,1
237481,accessory,1,1,0,1
237482,accessory,0,1,1,1
237484,accessory,1,0,1,0
237489,accessory,0,1,1,0
237490,accessory,1,0,1,0
237528,accessory,1,1,1,0
237529,accessory,1,1,1,0
237532,accessory,0,1,1,1
237543,accessory,0,1,1,1
237544,accessory,1,1,0,1
237552,accessory,1,1,0,1
237553,accessory,1,0,1,1
237554,accessory,0,1,1,0
237564,accessory,1,0,1,1
237571,accessory,1,1,1,0
237572,accessory,4,0,0,1
237573,accessory,0,1,0,1
237574,accessory,1,1,0,0
237588,accessory,1,1,0,1
237600,accessory,0,0,1,1
237601,accessory,0,1,1,0
237609,accessory,1,1,0,1
237622,accessory,0,1,0,1
237628,accessory,0,1,1,1
237636,accessory,0,1,1,1
237649,accessory,1,0,1,1
237652,accessory,1,1,0,0
237661,accessory,0,1,1,1
237662,accessory,1,1,1,0
237663,accessory,1,0,1,1
237673,accessory,1,0,1,0
237699,accessory,1,1,0,1
237712,accessory,1,1,1,0
237716,accessory,1,2,0,0
237729,accessory,0,5,4,3
237731,accessory,2,1,1,0
237734,accessory,1,1,0,1
237736,accessory,0,1,1,1
237739,accessory,1,1,0,1
237745,accessory,1,0,1,0
237752,accessory,1,0,0,1
237755,accessory,1,1,0,1
237760,accessory,1,1,0,0
237769,accessory,1,0,1,1
237783,accessory,2,0,1,0
237791,accessory,0,1,1,1
237792,accessory,1,0,1,0
237794,accessory,1,1,1,0
237804,accessory,1,1,1,0
237805,accessory,1,1,1,0
237807,accessory,1,0,1,1
237811,accessory,1,1,1,0
237815,accessory,0,1,1,1
237816,accessory,1,0,0,1
237836,accessory,1,0,1,0
237841,accessory,1,0,1,1
237848,accessory,1,0,1,0
237849,accessory,0,1,0,1
237851,accessory,1,0,1,0
237852,accessory,0,1,0,1
237853,accessory,1,0,1,0
237907,accessory,1,0,1,0
237908,accessory,1,0,1,0
237915,accessory,1,0,2,1
237916,accessory,0,1,0,1
237918,accessory,0,1,1,1
237920,accessory,0,1,0,1
237931,accessory,1,0,1,1
237932,accessory,0,0,1,1
237933,accessory,1,1,0,0
237935,accessory,2,1,1,0
237944,accessory,1,1,0,1
237957,accessory,1,0,1,0
237983,accessory,1,0,1,1
237989,accessory,1,1,0,1
237990,accessory,1,1,0,1
237991,accessory,1,0,1,0
238007,accessory,1,0,1,0
238016,accessory,0,1,1,1
238017,accessory,1,0,1,0
238022,accessory,1,0,1,0
238025,accessory,1,1,0,1
238026,accessory,1,0,2,0
238030,accessory,0,1,1,1
238034,accessory,1,1,0,1
238036,accessory,1,1,0,1
238041,accessory,1,0,1,1
238042,accessory,1,1,0,1
238043,accessory,1,0,1,0
238048,accessory,1,0,2,1
238050,accessory,1,0,2,0
238051,accessory,1,0,1,0
238059,accessory,1,0,1,1
238074,accessory,2,2,0,1
238075,accessory,1,1,0,2
238076,accessory,1,1,0,1
238077,accessory,1,1,1,0
238088,accessory,1,0,1,0
238094,accessory,0,1,1,1
238104,accessory,0,1,1,1
238105,accessory,1,1,0,0
238106,accessory,0,0,1,1
238107,accessory,1,0,0,1
238109,accessory,1,0,1,1
238110,accessory,2,1,1,0
238111,accessory,1,1,1,0
238117,accessory,2,0,0,1
238121,accessory,0,1,2,1
238122,accessory,0,1,1,1
238123,accessory,0,1,1,0
238124,accessory,1,0,1,0
238130,accessory,1,0,1,0
238147,accessory,1,0,1,0
238169,accessory,0,1,1,1
238170,accessory,1,1,1,0
238171,accessory,0,1,1,1
238176,accessory,1,0,1,0
238197,accessory,1,0,1,1
238198,accessory,1,0,1,1
238200,accessory,1,1,1,0
238201,accessory,1,0,1,0
238202,accessory,0,1,0,1
238203,accessory,0,1,0,1
238206,accessory,1,0,1,0
238207,accessory,1,0,1,0
238219,accessory,1,1,1,0
238221,accessory,0,1,0,2
238222,accessory,1,1,0,0
238230,accessory,1,0,1,0
238239,accessory,1,1,1,0
238240,accessory,1,1,0,0
238241,accessory,1,0,1,0
238245,accessory,1,1,1,0
238246,accessory,0,2,0,1
238247,accessory,1,0,1,0
238248,accessory,0,1,0,1
238255,accessory,1,1,0,0
238256,accessory,1,1,0,0
238283,accessory,1,1,0,0
238284,accessory,0,1,0,1
238290,accessory,1,3,0,0
238297,accessory,1,0,1,1
238298,accessory,0,1,1,1
238311,accessory,2,1,0,1
238312,accessory,1,0,1,0
238318,accessory,1,0,1,0
238319,accessory,1,2,0,0
238325,accessory,1,0,1,0
238327,accessory,1,0,1,0
238329,accessory,1,1,1,0
238331,accessory,1,1,0,0
238333,accessory,1,1,0,1
238336,accessory,0,1,1,1
238352,accessory,1,1,0,0
238361,accessory,1,1,0,0
238362,accessory,1,0,1,0
238363,accessory,1,0,1,1
238370,accessory,1,1,0,1
238372,accessory,1,1,1,0
238373,accessory,1,1,1,0
238378,accessory,1,0,1,0
238381,accessory,1,0,1,0
238385,accessory,1,0,1,0
238389,accessory,0,1,1,1
238395,accessory,1,2,0,0
238397,accessory,1,1,0,0
238400,accessory,1,0,1,0
238401,accessory,1,1,1,0
238402,accessory,0,0,1,1
238406,accessory,2,0,1,0
238408,accessory,2,1,0,0
238409,accessory,1,1,1,0
238410,accessory,0,1,1,1
238411,accessory,1,1,1,0
238412,accessory,0,1,1,1
238415,accessory,1,0,1,0
238417,accessory,1,1,0,1
238433,accessory,1,1,0,1
238434,accessory,1,0,1,0
238457,accessory,1,1,0,0
238458,accessory,1,1,0,1
238459,accessory,0,1,1,0
238460,accessory,1,1,0,0
238463,accessory,1,1,0,0
238475,accessory,1,0,1,0
238486,accessory,0,1,1,1
238494,accessory,1,0,1,1
238496,accessory,2,0,0,1
238498,accessory,0,1,1,1
238499,accessory,1,0,0,1
238506,accessory,1,0,1,0
238513,accessory,1,1,0,1
238521,accessory,0,1,1,1
238530,accessory,1,1,0,1
238545,accessory,1,0,1,1
238549,accessory,1,0,1,0
238553,accessory,1,0,1,0
238557,accessory,5,3,6,0
238558,accessory,1,0,1,0
238559,accessory,1,0,1,0
238568,accessory,2,2,0,2
238578,accessory,0,1,2,2
238579,accessory,0,2,0,1
238580,accessory,1,1,0,0
238584,accessory,1,1,1,0
238585,accessory,1,1,1,0
238592,accessory,1,1,0,1
238593,accessory,1,0,1,0
238609,accessory,1,0,1,1
238613,accessory,1,1,0,1
238615,accessory,1,1,0,1
238616,accessory,1,1,0,1
238634,accessory,1,0,1,1
238638,accessory,1,1,0,1
238642,accessory,1,0,1,0
238643,accessory,0,1,0,1
238662,accessory,0,1,1,1
238663,accessory,1,1,0,0
238664,accessory,0,0,1,1
238667,accessory,1,1,0,1
238668,accessory,1,1,0,1
238670,accessory,1,0,1,0
238673,accessory,0,1,0,1
238685,accessory,1,0,1,1
238696,accessory,0,3,3,11
238697,accessory,1,0,3,0
238698,accessory,2,2,0,0
238699,accessory,1,1,0,1
238700,accessory,1,0,0,1
238702,accessory,1,1,0,0
238703,accessory,1,1,0,0
238704,accessory,1,1,0,0
238720,accessory,1,1,0,1
238721,accessory,1,1,0,0
238722,accessory,1,1,0,0
238732,accessory,2,1,1,0
238737,accessory,4,0,6,0
238738,accessory,2,0,1,0
238753,accessory,1,0,0,1
238757,accessory,1,0,1,0
238762,accessory,1,1,1,0
238766,accessory,0,1,0,1
238770,accessory,1,1,1,0
238771,accessory,0,1,0,1
238779,accessory,1,1,0,1
238786,accessory,1,0,1,1
238793,accessory,1,2,0,0
238794,accessory,1,1,0,0
238795,accessory,1,1,0,0
238796,accessory,1,1,0,0
238798,accessory,1,1,0,0
238807,accessory,1,0,0,2
238808,accessory,1,0,1,0
238810,accessory,1,0,0,1
238811,accessory,1,0,1,1
238820,accessory,1,0,1,0
238836,accessory,1,1,0,1
238840,accessory,1,0,1,1
238844,accessory,1,1,0,1
238846,accessory,1,0,1,0
238860,accessory,2,0,1,2
238863,accessory,1,0,0,1
238864,accessory,0,1,1,0
238865,accessory,0,1,0,1
238866,accessory,1,0,1,0
238887,accessory,2,0,5,6
238888,accessory,2,0,1,0
238893,accessory,1,1,0,1
238894,accessory,1,0,0,1
238895,accessory,1,1,0,1
238897,accessory,1,1,0,1
238899,accessory,1,0,1,1
238908,accessory,1,1,0,1
238909,accessory,1,1,0,1
238912,accessory,1,0,1,1
238916,accessory,1,0,1,0
238928,accessory,1,0,1,1
238929,accessory,1,1,0,0
238934,accessory,1,0,0,1
238942,accessory,1,1,1,0
238943,accessory,1,1,0,0
238944,accessory,1,0,0,1
238945,accessory,1,1,1,0
238946,accessory,1,1,0,0
238947,accessory,1,1,1,0
238956,accessory,1,1,1,0
238957,accessory,1,0,0,1
238963,accessory,1,1,0,0
238964,accessory,1,1,0,0
238978,accessory,1,0,1,0
238980,accessory,1,1,1,0
238981,accessory,1,0,0,1
238983,accessory,1,1,0,1
238986,accessory,0,1,2,1
238987,accessory,1,2,0,0
238990,accessory,1,0,1,0
