#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
256828,accessory,3,1,,1,,,
256828,accessory,4,1,,1,,,
256829,accessory,1,1,,1,,,
256829,accessory,3,1,,1,,,
256829,accessory,4,1,,1,,,
256831,accessory,1,1,,1,,,
256831,accessory,3,1,,1,,,
256831,accessory,4,1,,1,,,
256844,accessory,1,2,,2,2,1,
256849,accessory,2,1,1,,,,
256849,accessory,3,1,1,,,,
256849,accessory,4,1,1,,,,
256850,accessory,1,1,,1,,1,
256850,accessory,3,1,,1,,1,
256858,accessory,1,1,,1,1,,
256858,accessory,4,1,,1,1,,
256870,accessory,4,4,4,2,1,,
256871,accessory,1,1,,1,,1,
256871,accessory,3,1,,1,,1,
256873,accessory,1,1,,,,1,
256873,accessory,2,1,,,,1,
256873,accessory,3,1,,,,1,
256874,core,3,4,2,2,,3,
256876,accessory,2,1,1,,,1,
256876,accessory,3,1,1,,,1,
256877,accessory,2,1,1,,1,,
256877,accessory,4,1,1,,1,,
256882,accessory,3,2,1,2,,1,
256883,accessory,1,1,,1,,,
256883,accessory,3,1,,1,,,
256883,accessory,4,1,,1,,,
256884,accessory,3,2,2,2,,1,
256885,accessory,1,1,,1,,1,
256885,accessory,3,1,,1,,1,
256886,accessory,1,1,,1,1,,
256886,accessory,4,1,,1,1,,
256887,accessory,3,1,1,1,,,
256887,accessory,4,1,1,1,,,
256897,accessory,2,1,1,,,,
256897,accessory,3,1,1,,,,
256897,accessory,4,1,1,,,,
256900,accessory,1,1,,,1,,
256900,accessory,2,1,,,1,,
256900,accessory,4,1,,,1,,
256902,accessory,1,2,,,2,1,
256902,accessory,2,2,,,2,1,
256909,accessory,2,1,1,,,1,
256909,accessory,3,1,1,,,1,
256915,accessory,1,1,,,,1,
256915,accessory,2,1,,,,1,
256915,accessory,3,1,,,,1,
256918,accessory,1,1,,,1,1,
256918,accessory,2,1,,,1,1,
256920,accessory,1,1,,,1,,
256920,accessory,2,1,,,1,,
256920,accessory,4,1,,,1,,
256925,accessory,1,1,,1,,,
256925,accessory,3,1,,1,,,
256925,accessory,4,1,,1,,,
256937,accessory,1,1,,,1,,
256937,accessory,2,1,,,1,,
256937,accessory,4,1,,,1,,
256945,accessory,1,1,,,1,1,
256945,accessory,2,1,,,1,1,
256946,accessory,1,1,,,,1,
256946,accessory,2,1,,,,1,
256946,accessory,3,1,,,,1,
256947,core,1,2,,1,1,1,
256957,accessory,1,1,,,1,1,
256957,accessory,2,1,,,1,1,
256960,accessory,1,1,,,1,,
256960,accessory,2,1,,,1,,
256960,accessory,4,1,,,1,,
256963,accessory,1,1,,1,,,
256963,accessory,3,1,,1,,,
256963,accessory,4,1,,1,,,
256966,accessory,1,1,,,1,,
256966,accessory,2,1,,,1,,
256966,accessory,4,1,,,1,,
256968,accessory,1,2,,1,,2,
256968,accessory,3,2,,1,,2,
256970,accessory,1,1,,,1,1,
256970,accessory,2,1,,,1,1,
256971,accessory,1,1,,,1,1,
256971,accessory,2,1,,,1,1,
256972,accessory,3,1,1,1,,,
256972,accessory,4,1,1,1,,,
256973,accessory,1,1,,1,,,
256973,accessory,3,1,,1,,,
256973,accessory,4,1,,1,,,
257003,core,3,2,1,1,,1,
257025,accessory,1,1,,1,,1,
257025,accessory,3,1,,1,,1,
257026,accessory,2,1,1,,,1,
257026,accessory,3,1,1,,,1,
257038,accessory,1,1,,,1,1,
257038,accessory,2,1,,,1,1,
257039,accessory,1,1,,,1,,
257039,accessory,2,1,,,1,,
257039,accessory,4,1,,,1,,
257042,accessory,1,1,,,1,,
257042,accessory,2,1,,,1,,
257042,accessory,4,1,,,1,,
257048,core,1,2,,1,1,1,
257055,accessory,1,1,,,1,,
257055,accessory,2,1,,,1,,
257055,accessory,4,1,,,1,,
257074,accessory,1,1,,1,1,,
257074,accessory,4,1,,1,1,,
257085,core,3,2,1,1,,1,
257091,accessory,2,1,1,,,,
257091,accessory,3,1,1,,,,
257091,accessory,4,1,1,,,,
257092,accessory,1,1,,1,,1,
257092,accessory,3,1,,1,,1,
257097,accessory,1,1,,1,1,,
257097,accessory,4,1,,1,1,,
257105,accessory,1,1,,,1,,
257105,accessory,2,1,,,1,,
257105,accessory,4,1,,,1,,
257128,core,3,2,1,1,,1,
257144,accessory,1,1,,,1,1,
257144,accessory,2,1,,,1,1,
257159,accessory,3,2,1,2,,1,
257160,accessory,1,1,,,1,,
257160,accessory,2,1,,,1,,
257160,accessory,4,1,,,1,,
257161,accessory,1,1,,,1,,
257161,accessory,2,1,,,1,,
257161,accessory,4,1,,,1,,
257167,accessory,1,1,,,1,,
257167,accessory,2,1,,,1,,
257167,accessory,4,1,,,1,,
257173,core,3,2,1,1,,,
257173,core,4,2,1,1,,,
257182,core,1,2,,1,1,,
257182,core,4,2,,1,1,,
257195,accessory,1,1,,,1,,
257195,accessory,2,1,,,1,,
257195,accessory,4,1,,,1,,
257196,accessory,2,1,1,,,1,
257196,accessory,3,1,1,,,1,
257213,accessory,1,1,,,,1,
257213,accessory,2,1,,,,1,
257213,accessory,3,1,,,,1,
257238,core,3,2,1,1,,1,
257243,accessory,1,1,,,1,,
257243,accessory,2,1,,,1,,
257243,accessory,4,1,,,1,,
257248,accessory,1,1,,,1,1,
257248,accessory,2,1,,,1,1,
257254,accessory,1,1,,1,,1,
257254,accessory,3,1,,1,,1,
257255,accessory,1,1,,1,,1,
257255,accessory,3,1,,1,,1,
257257,core,3,2,1,1,,1,
257264,accessory,1,1,,1,,1,
257264,accessory,3,1,,1,,1,
257267,accessory,1,1,,1,,,
257267,accessory,3,1,,1,,,
257267,accessory,4,1,,1,,,
257275,accessory,1,1,,,1,1,
257275,accessory,2,1,,,1,1,
257276,core,2,2,1,,1,,
257276,core,4,2,1,,1,,
257290,accessory,4,6,5,6,3,,
257307,accessory,2,2,1,,2,2,
257308,accessory,1,1,,1,1,,
257308,accessory,4,1,,1,1,,
257309,accessory,1,1,,,1,1,
257309,accessory,2,1,,,1,1,
257316,accessory,2,1,1,,,,
257316,accessory,3,1,1,,,,
257316,accessory,4,1,1,,,,
257317,accessory,1,1,,1,,1,
257317,accessory,3,1,,1,,1,
257325,core,4,2,1,1,1,,
257334,accessory,1,1,,1,,,
257334,accessory,3,1,,1,,,
257334,accessory,4,1,,1,,,
257335,accessory,1,1,,,,1,
257335,accessory,2,1,,,,1,
257335,accessory,3,1,,,,1,
257342,accessory,1,1,,,1,,
257342,accessory,2,1,,,1,,
257342,accessory,4,1,,,1,,
257362,accessory,1,1,,,1,1,
257362,accessory,2,1,,,1,1,
257363,accessory,3,2,1,1,,2,
257367,accessory,1,1,,1,1,,
257367,accessory,4,1,,1,1,,
257372,core,3,4,3,3,,3,
257383,accessory,1,1,,,1,1,
257383,accessory,2,1,,,1,1,
257385,accessory,1,1,,,1,,
257385,accessory,2,1,,,1,,
257385,accessory,4,1,,,1,,
257386,accessory,1,1,,1,1,,
257386,accessory,4,1,,1,1,,
257387,accessory,3,1,1,1,,,
257387,accessory,4,1,1,1,,,
257388,accessory,1,1,,1,,,
257388,accessory,3,1,,1,,,
257388,accessory,4,1,,1,,,
257389,accessory,2,1,1,,1,,
257389,accessory,4,1,1,,1,,
257395,accessory,1,1,,1,,,
257395,accessory,3,1,,1,,,
257395,accessory,4,1,,1,,,
257401,accessory,1,1,,,1,,
257401,accessory,2,1,,,1,,
257401,accessory,4,1,,,1,,
257408,accessory,1,1,,1,,1,
257408,accessory,3,1,,1,,1,
257419,accessory,1,1,,,1,1,
257419,accessory,2,1,,,1,1,
257420,accessory,2,2,1,,2,2,
257421,core,1,2,,1,1,1,
257425,core,3,2,1,1,,1,
257437,accessory,1,1,,,1,,
257437,accessory,2,1,,,1,,
257437,accessory,4,1,,,1,,
257438,accessory,1,1,,1,,,
257438,accessory,3,1,,1,,,
257438,accessory,4,1,,1,,,
257439,accessory,2,1,1,,,,
257439,accessory,3,1,1,,,,
257439,accessory,4,1,1,,,,
257440,accessory,4,2,1,1,2,,
257441,accessory,2,1,1,,,1,
257441,accessory,3,1,1,,,1,
257451,accessory,1,1,,,1,,
257451,accessory,2,1,,,1,,
257451,accessory,4,1,,,1,,
257454,accessory,1,1,,,,1,
257454,accessory,2,1,,,,1,
257454,accessory,3,1,,,,1,
257459,accessory,1,1,,,,1,
257459,accessory,2,1,,,,1,
257459,accessory,3,1,,,,1,
257464,accessory,1,1,,,1,1,
257464,accessory,2,1,,,1,1,
257465,accessory,3,1,1,1,,,
257465,accessory,4,1,1,1,,,
257474,accessory,1,1,,1,,,
257474,accessory,3,1,,1,,,
257474,accessory,4,1,,1,,,
257492,accessory,3,3,3,1,,2,
257502,accessory,1,1,,,1,,
257502,accessory,2,1,,,1,,
257502,accessory,4,1,,,1,,
257527,accessory,1,1,,,,1,
257527,accessory,2,1,,,,1,
257527,accessory,3,1,,,,1,
257528,accessory,1,1,,,,1,
257528,accessory,2,1,,,,1,
257528,accessory,3,1,,,,1,
257529,accessory,1,1,,1,1,,
257529,accessory,4,1,,1,1,,
257532,core,4,2,1,1,1,,
257535,accessory,1,1,,1,,,
257535,accessory,3,1,,1,,,
257535,accessory,4,1,,1,,,
257537,accessory,1,1,,1,,,
257537,accessory,3,1,,1,,,
257537,accessory,4,1,,1,,,
257539,accessory,1,1,,1,,,
257539,accessory,3,1,,1,,,
257539,accessory,4,1,,1,,,
257540,accessory,2,1,1,,1,,
257540,accessory,4,1,1,,1,,
257542,accessory,1,1,,1,,,
257542,accessory,3,1,,1,,,
257542,accessory,4,1,,1,,,
257543,accessory,2,1,1,,1,,
257543,accessory,4,1,1,,1,,
257544,accessory,1,1,,1,1,,
257544,accessory,4,1,,1,1,,
257545,accessory,1,1,,1,1,,
257545,accessory,4,1,,1,1,,
257555,accessory,1,4,,4,3,4,
257556,core,1,4,,2,,3,
257556,core,3,4,,2,,3,
257569,accessory,1,1,,1,1,,
257569,accessory,4,1,,1,1,,
257571,accessory,2,1,1,,1,,
257571,accessory,4,1,1,,1,,
257573,accessory,1,1,,,1,,
257573,accessory,2,1,,,1,,
257573,accessory,4,1,,,1,,
257587,accessory,1,1,,1,,,
257587,accessory,3,1,,1,,,
257587,accessory,4,1,,1,,,
257620,accessory,1,1,,,1,,
257620,accessory,2,1,,,1,,
257620,accessory,4,1,,,1,,
257622,accessory,1,1,,1,,1,
257622,accessory,3,1,,1,,1,
257628,accessory,1,1,,,1,,
257628,accessory,2,1,,,1,,
257628,accessory,4,1,,,1,,
257634,accessory,1,1,,,,1,
257634,accessory,2,1,,,,1,
257634,accessory,3,1,,,,1,
257648,accessory,1,1,,,1,1,
257648,accessory,2,1,,,1,1,
257657,accessory,2,2,2,,1,,
257657,accessory,4,2,2,,1,,
257658,accessory,3,1,1,1,,,
257658,accessory,4,1,1,1,,,
257661,accessory,1,1,,,1,,
257661,accessory,2,1,,,1,,
257661,accessory,4,1,,,1,,
257667,accessory,1,1,,1,1,,
257667,accessory,4,1,,1,1,,
257668,core,1,2,,1,1,1,
257669,accessory,1,1,,1,1,,
257669,accessory,4,1,,1,1,,
257671,core,3,2,1,1,,1,
257694,accessory,1,2,,2,2,1,
257700,accessory,1,1,,1,,1,
257700,accessory,3,1,,1,,1,
257702,accessory,1,1,,1,,1,
257702,accessory,3,1,,1,,1,
257706,accessory,1,1,,1,1,,
257706,accessory,4,1,,1,1,,
257717,core,3,2,1,1,,1,
257731,accessory,1,1,,1,,,
257731,accessory,3,1,,1,,,
257731,accessory,4,1,,1,,,
257732,accessory,2,1,1,,,1,
257732,accessory,3,1,1,,,1,
257733,accessory,1,1,,1,1,,
257733,accessory,4,1,,1,1,,
257744,accessory,2,1,1,,1,,
257744,accessory,4,1,1,,1,,
257751,accessory,1,1,,,1,1,
257751,accessory,2,1,,,1,1,
257759,accessory,1,1,,1,,1,
257759,accessory,3,1,,1,,1,
257762,core,2,2,1,,1,1,
257786,accessory,1,1,,1,1,,
257786,accessory,4,1,,1,1,,
257787,accessory,1,1,,1,,1,
257787,accessory,3,1,,1,,1,
257792,core,3,3,2,1,,1,
257793,accessory,2,1,1,,,,
257793,accessory,3,1,1,,,,
257793,accessory,4,1,1,,,,
257794,accessory,2,1,1,,1,,
257794,accessory,4,1,1,,1,,
257800,accessory,1,1,,1,,1,
257800,accessory,3,1,,1,,1,
257801,accessory,2,1,1,,1,,
257801,accessory,4,1,1,,1,,
257804,accessory,1,1,,1,,,
257804,accessory,3,1,,1,,,
257804,accessory,4,1,,1,,,
257806,core,3,3,1,2,,1,
257807,accessory,1,1,,,1,,
257807,accessory,2,1,,,1,,
257807,accessory,4,1,,,1,,
257815,accessory,1,1,,,1,1,
257815,accessory,2,1,,,1,1,
257823,accessory,1,1,,1,,1,
257823,accessory,3,1,,1,,1,
257824,accessory,2,1,1,,1,,
257824,accessory,4,1,1,,1,,
257825,accessory,2,1,1,,1,,
257825,accessory,4,1,1,,1,,
257828,accessory,1,2,,2,2,1,
257830,accessory,1,1,,,1,1,
257830,accessory,2,1,,,1,1,
257834,accessory,2,1,1,,,,
257834,accessory,3,1,1,,,,
257834,accessory,4,1,1,,,,
257842,accessory,1,1,,,1,1,
257842,accessory,2,1,,,1,1,
257843,accessory,1,1,,,1,1,
257843,accessory,2,1,,,1,1,
257859,accessory,1,1,,1,,,
257859,accessory,3,1,,1,,,
257859,accessory,4,1,,1,,,
257867,accessory,1,1,,1,,1,
257867,accessory,3,1,,1,,1,
257868,accessory,1,1,,1,,1,
257868,accessory,3,1,,1,,1,
257876,core,1,2,,1,,1,
257876,core,3,2,,1,,1,
257877,core,1,2,,1,,,
257877,core,3,2,,1,,,
257877,core,4,2,,1,,,
257882,accessory,1,1,,1,,1,
257882,accessory,3,1,,1,,1,
257898,accessory,1,1,,1,,1,
257898,accessory,3,1,,1,,1,
257900,accessory,1,1,,1,,1,
257900,accessory,3,1,,1,,1,
257901,core,2,2,1,,1,,
257901,core,4,2,1,,1,,
257909,accessory,1,1,,1,,,
257909,accessory,3,1,,1,,,
257909,accessory,4,1,,1,,,
257919,accessory,1,1,,,,1,
257919,accessory,2,1,,,,1,
257919,accessory,3,1,,,,1,
257920,accessory,2,1,1,,,,
257920,accessory,3,1,1,,,,
257920,accessory,4,1,1,,,,
257922,accessory,1,1,,1,,1,
257922,accessory,3,1,,1,,1,
257925,core,1,2,,1,1,1,
257928,accessory,1,1,,,,1,
257928,accessory,2,1,,,,1,
257928,accessory,3,1,,,,1,
257932,accessory,1,1,,,,1,
257932,accessory,2,1,,,,1,
257932,accessory,3,1,,,,1,
257940,accessory,2,1,1,,1,,
257940,accessory,4,1,1,,1,,
257943,accessory,1,1,,1,1,,
257943,accessory,4,1,,1,1,,
257948,core,2,2,1,,,1,
257948,core,3,2,1,,,1,
257954,core,1,2,,1,1,1,
257963,accessory,4,2,2,1,1,,
257965,accessory,4,2,1,2,1,,
257968,accessory,1,1,,,,1,
257968,accessory,2,1,,,,1,
257968,accessory,3,1,,,,1,
257971,accessory,1,1,,,1,,
257971,accessory,2,1,,,1,,
257971,accessory,4,1,,,1,,
257972,accessory,1,1,,,1,1,
257972,accessory,2,1,,,1,1,
257977,accessory,1,1,,,1,,
257977,accessory,2,1,,,1,,
257977,accessory,4,1,,,1,,
257980,accessory,1,1,,,1,1,
257980,accessory,2,1,,,1,1,
257984,accessory,1,2,,2,2,1,
257987,accessory,1,1,,1,1,,
257987,accessory,4,1,,1,1,,
257988,accessory,1,1,,1,1,,
257988,accessory,4,1,,1,1,,
257994,accessory,1,1,,1,,1,
257994,accessory,3,1,,1,,1,
258004,accessory,1,1,,,1,1,
258004,accessory,2,1,,,1,1,
258010,core,2,2,1,,,,
258010,core,3,2,1,,,,
258010,core,4,2,1,,,,
258016,core,1,2,,1,1,1,
258017,core,1,2,,1,1,1,
258018,accessory,1,1,,,1,,
258018,accessory,2,1,,,1,,
258018,accessory,4,1,,,1,,
258020,accessory,1,1,,,1,1,
258020,accessory,2,1,,,1,1,
258023,accessory,1,1,,,1,1,
258023,accessory,2,1,,,1,1,
258035,accessory,1,1,,1,,,
258035,accessory,3,1,,1,,,
258035,accessory,4,1,,1,,,
258051,accessory,1,1,,1,,,
258051,accessory,3,1,,1,,,
258051,accessory,4,1,,1,,,
258068,accessory,1,1,,,,1,
258068,accessory,2,1,,,,1,
258068,accessory,3,1,,,,1,
258072,accessory,1,1,,1,,1,
258072,accessory,3,1,,1,,1,
258074,accessory,1,1,,1,,,
258074,accessory,3,1,,1,,,
258074,accessory,4,1,,1,,,
258075,accessory,2,1,1,,,1,
258075,accessory,3,1,1,,,1,
258090,accessory,1,1,,,1,,
258090,accessory,2,1,,,1,,
258090,accessory,4,1,,,1,,
258091,accessory,1,1,,,1,,
258091,accessory,2,1,,,1,,
258091,accessory,4,1,,,1,,
258092,accessory,1,1,,,1,,
258092,accessory,2,1,,,1,,
258092,accessory,4,1,,,1,,
258094,accessory,1,1,,,,1,
258094,accessory,2,1,,,,1,
258094,accessory,3,1,,,,1,
258107,accessory,1,1,,,,1,
258107,accessory,2,1,,,,1,
258107,accessory,3,1,,,,1,
258108,accessory,1,1,,,,1,
258108,accessory,2,1,,,,1,
258108,accessory,3,1,,,,1,
258111,core,1,2,,1,1,1,
258112,accessory,2,1,1,,,,
258112,accessory,3,1,1,,,,
258112,accessory,4,1,1,,,,
258113,accessory,1,1,,,,1,
258113,accessory,2,1,,,,1,
258113,accessory,3,1,,,,1,
258114,accessory,1,1,,1,,1,
258114,accessory,3,1,,1,,1,
258115,accessory,2,1,1,,1,,
258115,accessory,4,1,1,,1,,
258126,accessory,1,1,,,,1,
258126,accessory,2,1,,,,1,
258126,accessory,3,1,,,,1,
258128,accessory,1,1,,1,1,,
258128,accessory,4,1,,1,1,,
258129,accessory,2,1,1,,,1,
258129,accessory,3,1,1,,,1,
258130,accessory,1,1,,1,,1,
258130,accessory,3,1,,1,,1,
258131,core,2,2,1,,1,1,
258132,accessory,1,1,,,,1,
258132,accessory,2,1,,,,1,
258132,accessory,3,1,,,,1,
258137,accessory,1,1,,,,1,
258137,accessory,2,1,,,,1,
258137,accessory,3,1,,,,1,
258145,accessory,1,1,,,,1,
258145,accessory,2,1,,,,1,
258145,accessory,3,1,,,,1,
258147,accessory,1,1,,,,1,
258147,accessory,2,1,,,,1,
258147,accessory,3,1,,,,1,
258151,accessory,1,1,,,1,,
258151,accessory,2,1,,,1,,
258151,accessory,4,1,,,1,,
258155,accessory,1,1,,,1,,
258155,accessory,2,1,,,1,,
258155,accessory,4,1,,,1,,
258156,core,1,2,,1,1,1,
258159,accessory,1,1,,,,1,
258159,accessory,2,1,,,,1,
258159,accessory,3,1,,,,1,
258160,accessory,1,1,,,,1,
258160,accessory,2,1,,,,1,
258160,accessory,3,1,,,,1,
258161,accessory,1,1,,1,1,,
258161,accessory,4,1,,1,1,,
258164,accessory,1,1,,,1,,
258164,accessory,2,1,,,1,,
258164,accessory,4,1,,,1,,
258168,accessory,1,1,,,1,1,
258168,accessory,2,1,,,1,1,
258173,accessory,1,1,,1,,1,
258173,accessory,3,1,,1,,1,
258178,accessory,1,1,,1,,1,
258178,accessory,3,1,,1,,1,
258191,accessory,1,1,,,,1,
258191,accessory,2,1,,,,1,
258191,accessory,3,1,,,,1,
258194,accessory,1,1,,1,1,,
258194,accessory,4,1,,1,1,,
258197,accessory,1,1,,1,,1,
258197,accessory,3,1,,1,,1,
258198,accessory,1,1,,,,1,
258198,accessory,2,1,,,,1,
258198,accessory,3,1,,,,1,
258199,accessory,1,1,,,1,1,
258199,accessory,2,1,,,1,1,
258200,accessory,3,1,1,1,,,
258200,accessory,4,1,1,1,,,
258202,accessory,1,1,,,1,,
258202,accessory,2,1,,,1,,
258202,accessory,4,1,,,1,,
258210,accessory,1,1,,1,,,
258210,accessory,3,1,,1,,,
258210,accessory,4,1,,1,,,
258214,accessory,1,1,,1,,1,
258214,accessory,3,1,,1,,1,
258218,accessory,2,1,1,,,,
258218,accessory,3,1,1,,,,
258218,accessory,4,1,1,,,,
258221,accessory,1,1,,1,,1,
258221,accessory,3,1,,1,,1,
258224,accessory,1,1,,,,1,
258224,accessory,2,1,,,,1,
258224,accessory,3,1,,,,1,
258227,accessory,3,2,1,2,,2,
258228,core,2,3,2,,1,1,
258237,accessory,2,2,2,,2,1,
258238,accessory,1,1,,,1,1,
258238,accessory,2,1,,,1,1,
258239,accessory,1,1,,1,,,
258239,accessory,3,1,,1,,,
258239,accessory,4,1,,1,,,
258246,accessory,1,1,,1,,,
258246,accessory,3,1,,1,,,
258246,accessory,4,1,,1,,,
258248,accessory,1,1,,,1,1,
258248,accessory,2,1,,,1,1,
258255,accessory,1,1,,,,1,
258255,accessory,2,1,,,,1,
258255,accessory,3,1,,,,1,
258259,accessory,1,1,,1,,1,
258259,accessory,3,1,,1,,1,
258260,accessory,3,1,1,1,,,
258260,accessory,4,1,1,1,,,
258278,accessory,1,1,,,1,1,
258278,accessory,2,1,,,1,1,
258279,accessory,1,1,,1,1,,
258279,accessory,4,1,,1,1,,
258281,accessory,1,1,,,1,1,
258281,accessory,2,1,,,1,1,
258287,accessory,1,1,,1,,1,
258287,accessory,3,1,,1,,1,
258289,accessory,1,1,,,1,1,
258289,accessory,2,1,,,1,1,
258298,accessory,1,1,,1,,1,
258298,accessory,3,1,,1,,1,
258299,core,4,2,1,1,1,,
258317,core,3,2,1,1,,1,
258318,accessory,1,1,,,,1,
258318,accessory,2,1,,,,1,
258318,accessory,3,1,,,,1,
258329,accessory,1,1,,1,,,
258329,accessory,3,1,,1,,,
258329,accessory,4,1,,1,,,
258330,core,2,2,1,,1,1,
258332,core,1,2,,1,1,1,
258333,accessory,1,1,,1,,,
258333,accessory,3,1,,1,,,
258333,accessory,4,1,,1,,,
258346,accessory,1,1,,,1,,
258346,accessory,2,1,,,1,,
258346,accessory,4,1,,,1,,
258351,accessory,1,1,,,,1,
258351,accessory,2,1,,,,1,
258351,accessory,3,1,,,,1,
258366,accessory,1,1,,1,1,,
258366,accessory,4,1,,1,1,,
258370,accessory,1,1,,1,,1,
258370,accessory,3,1,,1,,1,
258371,accessory,2,1,1,,1,,
258371,accessory,4,1,1,,1,,
258372,accessory,1,1,,1,,1,
258372,accessory,3,1,,1,,1,
258379,accessory,2,1,1,,,,
258379,accessory,3,1,1,,,,
258379,accessory,4,1,1,,,,
258386,accessory,1,1,,,1,1,
258386,accessory,2,1,,,1,1,
258387,accessory,1,1,,,1,1,
258387,accessory,2,1,,,1,1,
258389,core,2,2,1,,,,
258389,core,3,2,1,,,,
258389,core,4,2,1,,,,
258390,accessory,2,1,1,,,,
258390,accessory,3,1,1,,,,
258390,accessory,4,1,1,,,,
258393,accessory,1,1,,1,,1,
258393,accessory,3,1,,1,,1,
258399,accessory,1,1,,,,1,
258399,accessory,2,1,,,,1,
258399,accessory,3,1,,,,1,
258402,accessory,1,1,,,1,,
258402,accessory,2,1,,,1,,
258402,accessory,4,1,,,1,,
258403,accessory,1,1,,,,1,
258403,accessory,2,1,,,,1,
258403,accessory,3,1,,,,1,
258404,accessory,3,1,1,1,,,
258404,accessory,4,1,1,1,,,
258406,accessory,1,1,,,1,,
258406,accessory,2,1,,,1,,
258406,accessory,4,1,,,1,,
258414,accessory,1,1,,1,,,
258414,accessory,3,1,,1,,,
258414,accessory,4,1,,1,,,
258419,core,1,2,,1,1,1,
258421,accessory,2,3,2,,2,3,
258425,accessory,1,1,,,,1,
258425,accessory,2,1,,,,1,
258425,accessory,3,1,,,,1,
258430,accessory,2,1,1,,,,
258430,accessory,3,1,1,,,,
258430,accessory,4,1,1,,,,
258431,accessory,1,1,,,1,1,
258431,accessory,2,1,,,1,1,
258445,accessory,1,2,,,1,2,
258445,accessory,2,2,,,1,2,
258465,core,3,2,1,1,,1,
258466,accessory,2,1,1,,,1,
258466,accessory,3,1,1,,,1,
258470,accessory,1,1,,1,1,,
258470,accessory,4,1,,1,1,,
258471,accessory,4,2,2,1,2,,
258472,accessory,1,1,,1,1,,
258472,accessory,4,1,,1,1,,
258474,accessory,2,2,1,,,2,
258474,accessory,3,2,1,,,2,
258475,accessory,1,1,,,1,1,
258475,accessory,2,1,,,1,1,
258479,accessory,1,2,,1,,2,
258479,accessory,3,2,,1,,2,
258483,accessory,2,2,1,,2,,
258483,accessory,4,2,1,,2,,
258484,accessory,3,1,1,1,,,
258484,accessory,4,1,1,1,,,
258499,core,1,2,,1,,1,
258499,core,3,2,,1,,1,
258510,accessory,1,1,,1,,1,
258510,accessory,3,1,,1,,1,
258512,accessory,1,1,,1,,1,
258512,accessory,3,1,,1,,1,
258513,accessory,1,1,,1,,1,
258513,accessory,3,1,,1,,1,
258517,accessory,1,1,,,,1,
258517,accessory,2,1,,,,1,
258517,accessory,3,1,,,,1,
258521,accessory,1,1,,,1,,
258521,accessory,2,1,,,1,,
258521,accessory,4,1,,,1,,
258522,accessory,1,1,,1,1,,
258522,accessory,4,1,,1,1,,
258534,accessory,1,1,,,1,,
258534,accessory,2,1,,,1,,
258534,accessory,4,1,,,1,,
258538,accessory,1,1,,,,1,
258538,accessory,2,1,,,,1,
258538,accessory,3,1,,,,1,
258539,accessory,1,1,,,1,1,
258539,accessory,2,1,,,1,1,
258540,accessory,3,1,1,1,,,
258540,accessory,4,1,1,1,,,
258550,accessory,1,1,,,1,1,
258550,accessory,2,1,,,1,1,
258562,accessory,2,1,1,,,,
258562,accessory,3,1,1,,,,
258562,accessory,4,1,1,,,,
258563,accessory,1,1,,1,,,
258563,accessory,3,1,,1,,,
258563,accessory,4,1,,1,,,
258564,accessory,3,2,1,2,,,
258564,accessory,4,2,1,2,,,
258566,accessory,1,1,,,,1,
258566,accessory,2,1,,,,1,
258566,accessory,3,1,,,,1,
258575,accessory,1,1,,,1,1,
258575,accessory,2,1,,,1,1,
258576,accessory,3,1,1,1,,,
258576,accessory,4,1,1,1,,,
258583,accessory,2,2,1,,2,,
258583,accessory,4,2,1,,2,,
258584,accessory,1,1,,,1,,
258584,accessory,2,1,,,1,,
258584,accessory,4,1,,,1,,
258585,accessory,2,1,1,,1,,
258585,accessory,4,1,1,,1,,
258591,accessory,2,1,1,,,,
258591,accessory,3,1,1,,,,
258591,accessory,4,1,1,,,,
258592,accessory,1,1,,,1,1,
258592,accessory,2,1,,,1,1,
258593,core,1,2,,1,1,1,
258629,accessory,1,1,,1,1,,
258629,accessory,4,1,,1,1,,
258631,accessory,1,1,,,1,1,
258631,accessory,2,1,,,1,1,
258636,accessory,1,1,,,,1,
258636,accessory,2,1,,,,1,
258636,accessory,3,1,,,,1,
258643,accessory,1,1,,,,1,
258643,accessory,2,1,,,,1,
258643,accessory,3,1,,,,1,
258646,core,1,2,,1,1,1,
258647,accessory,1,1,,,1,,
258647,accessory,2,1,,,1,,
258647,accessory,4,1,,,1,,
258654,accessory,1,1,,,,1,
258654,accessory,2,1,,,,1,
258654,accessory,3,1,,,,1,
258655,accessory,1,1,,1,1,,
258655,accessory,4,1,,1,1,,
258656,accessory,2,1,1,,,1,
258656,accessory,3,1,1,,,1,
258673,accessory,1,1,,1,,,
258673,accessory,3,1,,1,,,
258673,accessory,4,1,,1,,,
258680,accessory,2,1,1,,,,
258680,accessory,3,1,1,,,,
258680,accessory,4,1,1,,,,
258681,accessory,1,1,,1,,1,
258681,accessory,3,1,,1,,1,
258685,accessory,1,1,,,,1,
258685,accessory,2,1,,,,1,
258685,accessory,3,1,,,,1,
258686,accessory,2,1,1,,,1,
258686,accessory,3,1,1,,,1,
258689,accessory,1,1,,,,1,
258689,accessory,2,1,,,,1,
258689,accessory,3,1,,,,1,
258693,accessory,2,2,1,,2,2,
258695,accessory,1,1,,,,1,
258695,accessory,2,1,,,,1,
258695,accessory,3,1,,,,1,
